Datum Uhrzeit; Kanal 1; ; ; Kanal 2; ; ; ; Kanal 3; ; ; 
; Messwert; Temperatur; Stellgröße; Messwert; Sensorwert; Temperatur; Stellgröße; Messwert; Temperatur; Stellgröße; Dig. Eingang 1; Dig. Eingang 2; Dig. Eingang 3; Dig. Eingang 4; Dig. Eingang 1; Dig. Eingang 2; Dig. Eingang 3; 
; %; °C; %; ppm; mA; °C ; %; %; °C; %; 

15.08.2019 21:11:43; ; ; ;  0.30;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:12:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:13:43; ; ; ;  0.36;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:14:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:15:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:16:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:17:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:18:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:19:43; ; ; ;  0.42;  4.75;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:20:43; ; ; ;  0.36;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:21:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:22:43; ; ; ;  0.41;  4.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:23:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:24:43; ; ; ;  0.34;  4.60;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:25:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:26:43; ; ; ;  0.36;  4.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:27:43; ; ; ;  0.36;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:28:43; ; ; ;  0.37;  4.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:29:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:30:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:31:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:32:43; ; ; ;  0.35;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:33:43; ; ; ;  0.27;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:34:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:35:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:36:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:37:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:38:43; ; ; ;  0.41;  4.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:39:43; ; ; ;  0.35;  4.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:40:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:41:43; ; ; ;  0.38;  4.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:42:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:43:43; ; ; ;  0.36;  4.65;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:44:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:45:43; ; ; ;  0.34;  4.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:46:43; ; ; ;  0.31;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:47:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:48:43; ; ; ;  0.32;  4.56;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:49:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:50:43; ; ; ;  0.31;  4.56;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:51:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:52:43; ; ; ;  0.31;  4.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:53:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:54:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:55:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:56:43; ; ; ;  0.39;  4.68;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:57:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:58:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 21:59:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:00:43; ; ; ;  0.34;  4.60;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:01:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:02:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:03:43; ; ; ;  0.36;  4.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:04:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:05:43; ; ; ;  0.33;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:06:43; ; ; ;  0.35;  4.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:07:43; ; ; ;  0.36;  4.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:08:43; ; ; ;  0.24;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:09:43; ; ; ;  0.35;  4.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:10:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:11:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:12:43; ; ; ;  0.36;  4.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:13:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:14:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:15:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:16:43; ; ; ;  0.35;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:17:43; ; ; ;  0.38;  4.67;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:18:43; ; ; ;  0.31;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:19:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:20:43; ; ; ;  0.36;  4.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:21:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:22:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:23:43; ; ; ;  0.29;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:24:43; ; ; ;  0.32;  4.56;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:25:43; ; ; ;  0.31;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:26:43; ; ; ;  0.32;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:27:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:28:43; ; ; ;  0.27;  4.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:29:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:30:43; ; ; ;  0.29;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:31:43; ; ; ;  0.34;  4.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:32:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:33:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:34:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:35:43; ; ; ;  0.42;  4.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:36:43; ; ; ;  0.44;  4.79;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:37:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:38:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:39:43; ; ; ;  0.33;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:40:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:41:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:42:43; ; ; ;  0.34;  4.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:43:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:44:43; ; ; ;  0.37;  4.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:45:43; ; ; ;  0.31;  4.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:46:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:47:43; ; ; ;  0.36;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:48:43; ; ; ;  0.33;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:49:43; ; ; ;  0.36;  4.65;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:50:43; ; ; ;  0.30;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:51:43; ; ; ;  0.33;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:52:43; ; ; ;  0.30;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:53:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:54:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:55:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:56:43; ; ; ;  0.36;  4.65;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:57:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:58:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 22:59:43; ; ; ;  0.35;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:00:43; ; ; ;  0.33;  4.59;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:01:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:02:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:03:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:04:43; ; ; ;  0.37;  4.65;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:05:43; ; ; ;  0.34;  4.60;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:06:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:07:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:08:43; ; ; ;  0.37;  4.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:09:43; ; ; ;  0.31;  4.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:10:43; ; ; ;  0.41;  4.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:11:43; ; ; ;  0.25;  4.45;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:12:43; ; ; ;  0.25;  4.43;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:13:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:14:43; ; ; ;  0.26;  4.46;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:15:43; ; ; ;  0.33;  4.59;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:16:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:17:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:18:43; ; ; ;  0.34;  4.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:19:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:20:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:21:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:22:43; ; ; ;  0.34;  4.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:23:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:24:43; ; ; ;  0.28;  4.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:25:43; ; ; ;  0.42;  4.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:26:43; ; ; ;  0.25;  4.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:27:43; ; ; ;  0.31;  4.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:28:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:29:43; ; ; ;  0.39;  4.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:30:43; ; ; ;  0.30;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:31:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:32:43; ; ; ;  0.32;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:33:43; ; ; ;  0.29;  4.51;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:34:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:35:43; ; ; ;  0.35;  4.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:36:43; ; ; ;  0.33;  4.59;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:37:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:38:43; ; ; ;  0.36;  4.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:39:43; ; ; ;  0.26;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:40:43; ; ; ;  0.29;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:41:43; ; ; ;  0.44;  4.77;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:42:43; ; ; ;  0.24;  4.42;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:43:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:44:43; ; ; ;  0.34;  4.60;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:45:43; ; ; ;  0.31;  4.56;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:46:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:47:43; ; ; ;  0.27;  4.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:48:43; ; ; ;  0.30;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:49:43; ; ; ;  0.35;  4.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:50:43; ; ; ;  0.32;  4.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:51:43; ; ; ;  0.33;  4.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:52:43; ; ; ;  0.36;  4.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:53:43; ; ; ;  0.23;  4.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:54:43; ; ; ;  0.30;  4.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:55:43; ; ; ;  0.31;  4.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:56:43; ; ; ;  0.35;  4.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:57:43; ; ; ;  0.28;  4.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:58:43; ; ; ;  0.30;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 23:59:43; ; ; ;  0.30;  4.52;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
